country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Germany,DEU,2021-01-21,1526041.0,1390052.0,135989.0,86873.0,78173.0,1.82,1.66,0.16,933.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-22,1632777.0,1469353.0,163424.0,106736.0,80485.0,1.95,1.75,0.2,961.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Gibraltar,GIB,2021-01-10,420.0,420.0,,,,1.25,1.25,,,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-11,1445.0,1445.0,,1025.0,1025.0,4.29,4.29,,30424.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-12,2501.0,2501.0,,1056.0,1040.0,7.42,7.42,,30869.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-13,,,,,986.0,,,,29266.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-14,,,,,959.0,,,,28465.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-15,5135.0,5135.0,,,943.0,15.24,15.24,,27990.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-16,5847.0,5847.0,,712.0,904.0,17.35,17.35,,26832.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-17,5847.0,5847.0,,0.0,775.0,17.35,17.35,,23003.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-18,6435.0,6435.0,,588.0,713.0,19.1,19.1,,21163.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-19,7017.0,7017.0,,582.0,645.0,20.83,20.83,,19145.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-20,7017.0,7017.0,,0.0,520.0,20.83,20.83,,15434.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-21,7947.0,7947.0,,930.0,527.0,23.59,23.59,,15642.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Gibraltar,GIB,2021-01-22,8877.0,8877.0,,930.0,535.0,26.35,26.35,,15880.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1352979071710457857
Greece,GRC,2020-12-28,386.0,386.0,,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2020-12-29,1056.0,1056.0,,670.0,670.0,0.01,0.01,,64.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2020-12-30,1709.0,1709.0,,653.0,662.0,0.02,0.02,,64.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2020-12-31,2313.0,2313.0,,604.0,642.0,0.02,0.02,,62.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-01,2591.0,2591.0,,278.0,551.0,0.02,0.02,,53.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-02,3132.0,3132.0,,541.0,549.0,0.03,0.03,,53.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-03,3843.0,3843.0,,711.0,576.0,0.04,0.04,,55.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-04,9975.0,9975.0,,6132.0,1370.0,0.1,0.1,,131.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-05,16233.0,16233.0,,6258.0,2168.0,0.16,0.16,,208.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-06,20466.0,20466.0,,4233.0,2680.0,0.2,0.2,,257.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-07,26006.0,26006.0,,5540.0,3385.0,0.25,0.25,,325.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-08,34787.0,34787.0,,8781.0,4599.0,0.33,0.33,,441.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-09,40163.0,40163.0,,5376.0,5290.0,0.39,0.39,,508.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-10,44080.0,44080.0,,3917.0,5748.0,0.42,0.42,,551.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-11,49645.0,49645.0,,5565.0,5667.0,0.48,0.48,,544.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-12,56199.0,56199.0,,6554.0,5709.0,0.54,0.54,,548.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-13,64619.0,64619.0,,8420.0,6308.0,0.62,0.62,,605.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-14,70695.0,70695.0,,6076.0,6384.0,0.68,0.68,,612.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-15,75276.0,75276.0,,4581.0,5784.0,0.72,0.72,,555.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-16,79744.0,79744.0,,4468.0,5654.0,0.77,0.77,,542.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-17,,,,,5486.0,,,,526.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-18,85223.0,84803.0,420.0,,5083.0,0.82,0.81,0.0,488.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-19,93179.0,92139.0,1040.0,7956.0,5283.0,0.89,0.88,0.01,507.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-20,107335.0,105700.0,1635.0,14156.0,6102.0,1.03,1.01,0.02,585.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-21,123347.0,121109.0,2238.0,16012.0,7522.0,1.18,1.16,0.02,722.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-22,140870.0,138312.0,2558.0,17523.0,9371.0,1.35,1.33,0.02,899.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-23,157388.0,154273.0,3115.0,16518.0,11092.0,1.51,1.48,0.03,1064.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Hungary,HUN,2020-12-28,1094.0,,,,,0.01,,,,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2020-12-29,2461.0,,,1367.0,1367.0,0.03,,,142.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2020-12-30,3789.0,,,1328.0,1348.0,0.04,,,140.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2020-12-31,5110.0,,,1321.0,1339.0,0.05,,,139.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-01,,,,,1578.0,,,,163.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-02,,,,,1722.0,,,,178.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-03,12000.0,,,,1818.0,0.12,,,188.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-04,15000.0,,,3000.0,1987.0,0.16,,,206.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-05,21000.0,,,6000.0,2648.0,0.22,,,274.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-06,31500.0,,,10500.0,3959.0,0.33,,,410.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-07,42549.0,,,11049.0,5348.0,0.44,,,554.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-08,,,,,6375.0,,,,660.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-09,,,,,7402.0,,,,766.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-10,71000.0,,,,8429.0,0.73,,,873.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-11,78579.0,,,7579.0,9083.0,0.81,,,940.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-12,86929.0,,,8350.0,9418.0,0.9,,,975.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-13,96101.0,,,9172.0,9229.0,0.99,,,955.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-14,105728.0,,,9627.0,9026.0,1.09,,,934.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-15,112847.0,,,7119.0,8688.0,1.17,,,899.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-16,119944.0,,,7097.0,8347.0,1.24,,,864.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-17,123188.0,,,3244.0,7455.0,1.28,,,772.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-18,131332.0,129689.0,1643.0,8144.0,7536.0,1.36,1.34,0.02,780.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-19,133257.0,130318.0,2939.0,1925.0,6618.0,1.38,1.35,0.03,685.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-20,138584.0,134554.0,4030.0,5327.0,6069.0,1.43,1.39,0.04,628.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-21,144798.0,138983.0,5815.0,6214.0,5581.0,1.5,1.44,0.06,578.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Hungary,HUN,2021-01-22,150128.0,143184.0,6944.0,5330.0,5326.0,1.55,1.48,0.07,551.0,"Pfizer/BioNTech, Pifzer/BioNTech",Government of Hungary,https://koronavirus.gov.hu/cikkek/1344-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-93-beteg
Iceland,ISL,2020-12-30,4875.0,4875.0,,,,1.43,1.43,,,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2020-12-31,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-01,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-02,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-03,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-04,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-05,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-06,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-07,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-08,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-09,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-10,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-11,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-12,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-13,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-14,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-15,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-16,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-17,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-18,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-19,,,,,63.0,,,,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-20,6205.0,5725.0,480.0,,63.0,1.82,1.68,0.14,185.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-21,,,,,200.0,,,,586.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
Iceland,ISL,2021-01-22,8249.0,3703.0,4546.0,,337.0,2.42,1.09,1.33,988.0,"Moderna, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
India,IND,2021-01-15,0.0,0.0,,,,0.0,0.0,,,"Covaxin, Covishield",Ministry of Health,https://www.mohfw.gov.in/
India,IND,2021-01-16,191181.0,191181.0,,191181.0,191181.0,0.01,0.01,,139.0,"Covaxin, Covishield",Ministry of Health,https://www.mohfw.gov.in/
India,IND,2021-01-17,224301.0,224301.0,,33120.0,112150.0,0.02,0.02,,81.0,"Covaxin, Covishield",Ministry of Health,https://www.mohfw.gov.in/
India,IND,2021-01-18,454049.0,454049.0,,229748.0,151350.0,0.03,0.03,,110.0,"Covaxin, Covishield",Ministry of Health,https://www.mohfw.gov.in/
India,IND,2021-01-19,674835.0,674835.0,,220786.0,168709.0,0.05,0.05,,122.0,"Covaxin, Covishield",Ministry of Health,https://www.mohfw.gov.in/
India,IND,2021-01-20,806484.0,806484.0,,131649.0,161297.0,0.06,0.06,,117.0,"Covaxin, Covishield",Ministry of Health,https://www.mohfw.gov.in/
India,IND,2021-01-21,1043534.0,1043534.0,,237050.0,173922.0,0.08,0.08,,126.0,"Covaxin, Covishield",Ministry of Health,https://www.mohfw.gov.in/
India,IND,2021-01-22,1390592.0,1390592.0,,347058.0,198656.0,0.1,0.1,,144.0,"Covaxin, Covishield",Ministry of Health,https://www.mohfw.gov.in/
India,IND,2021-01-23,1582201.0,1582201.0,,191609.0,198717.0,0.11,0.11,,144.0,"Covaxin, Covishield",Ministry of Health,https://www.mohfw.gov.in/
Indonesia,IDN,2021-01-12,0.0,0.0,,,,0.0,0.0,,,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-13,,,,,13200.0,,,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-14,,,,,13200.0,,,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-15,,,,,13200.0,,,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-16,,,,,13200.0,,,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-17,,,,,13200.0,,,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-18,,,,,13200.0,,,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-19,,,,,13200.0,,,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-20,,,,,13200.0,,,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-21,,,,,13200.0,,,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Indonesia,IDN,2021-01-22,132000.0,132000.0,,,13200.0,0.05,0.05,,48.0,Sinovac,Ministry of Health,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/
Ireland,IRL,2020-12-31,1800.0,1800.0,,,,0.04,0.04,,,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-01,,,,,550.0,,,,111.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-02,,,,,550.0,,,,111.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-03,,,,,550.0,,,,111.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-04,4000.0,4000.0,,,550.0,0.08,0.08,,111.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-05,,,,,1194.0,,,,242.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-06,,,,,1624.0,,,,329.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-07,15314.0,15314.0,,,1931.0,0.31,0.31,,391.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-08,,,,,3028.0,,,,613.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-09,,,,,4124.0,,,,835.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-10,40000.0,40000.0,,,5221.0,0.81,0.81,,1057.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-01-11,,,,,6919.0,,,,1401.0,Pfizer/BioNTech,Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
